flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,flow_bytes_s,flow_packets_s,label
1623.5922887795352,50,30,2978.182858883451,750.158836163881,725.2048813122789,19.448311675471043,187.3177966056866,520.4729336593135,38.38681207426487,2390.0432400129243,59.248648022336134,BENIGN
216.88219446083687,50,32,916.4604172112568,800.2601816091326,429.13241601630546,0.379608115326545,387.927621023225,592.5921317411988,29.509791743705147,19229.548501786838,29.685206343818916,BENIGN
759.0130174021007,48,28,15.171571068878313,981.2021869689779,618.8889399524596,1.591965516185858,193.24817484436392,796.5006287743334,37.76350630375935,16325.10581782354,36.672773434180364,BENIGN
298.1343184403618,172,9,4893.865256590108,360.08137240740507,438.6870524798529,4.057056376228838,697.0401990941601,3.4977102400272573,2.0631943501528056,60522.86591705264,470.3226086842281,Brute Force
1168.9609749009921,64,17,226.6738318499245,552.5669217340552,63.63560379059644,40.09961060973175,256.97523595012325,342.5605410356601,9.440729843950532,4261.889447585902,2.933848164814463,BENIGN
915.3269880739244,208,6,1095.0116881221427,98.28485083503654,488.358351017937,200.79050101601533,903.8810667176908,90.93363941174583,6.597069347401058,19328.11737693604,51.26104607368855,Brute Force
36.202654795832004,191,1,697.9300685967429,834.4880088643288,1436.7175800228802,64.99002271698063,556.0618586916775,23.558500046262694,1.350920457195717,217651.0671331218,748.6257963862848,DoS
289.0181422787728,42,32,222.3958798766148,1231.8155688114941,123.46563268766633,39.42912733645228,565.8349478048173,140.83249850702424,89.97062823209082,5933.16632958876,0.7444896525526844,BENIGN
2147.922556412585,52,34,123.13975711505194,110.94619297954327,101.56261783906915,46.100242798427956,293.4655210283079,277.80110072438896,2.3525204644576694,4174.635924076842,156.91293246560747,BENIGN
434.5978235288059,192,4,587.9897331280775,415.7623864474489,316.2482879809256,35.58658431490376,874.8266694092952,63.98529003041378,10.270789135744632,103722.53407690795,591.4427153497975,Web Attack
141.20291903516645,53,24,1102.4021205476934,119.38604739116955,159.702316934761,111.4410110821066,338.04544276270724,147.29728235362523,13.686377074888187,7353.7700266103475,25.041077148138985,BENIGN
1290.599569977294,197,5,43.426179280466336,179.19780106839966,1088.236389481101,61.2924939291294,385.4275455287236,34.26801459318157,3.8646865294125647,1176.2735093445565,346.44170747340996,DoS
803.3057915870995,191,3,2975.6783374946485,123.38117020023238,283.6404224299036,174.6399840428929,725.9748331757195,25.420470474157707,15.569537029024476,39374.163375787815,117.77312715266557,Brute Force
1031.6390017200888,51,30,169.11194196008657,90.36626607729214,242.51286697621478,26.184322890332133,301.92921509023057,236.77876951011262,56.27107008548771,4573.603109191397,115.27607560523818,BENIGN
182.76238925679854,50,21,3514.002491417042,296.86133888444044,93.18878972665962,59.57390350614492,354.27648856846736,684.2222014678321,35.12622557917141,17857.406860701667,17.0404690138601,BENIGN
505.8074311065991,47,34,1216.2666423613873,2449.0331294891403,556.7000809828307,87.06606561258477,376.5739374430534,118.46521179648451,5.102688578527449,8676.345473300977,116.43901197726461,BENIGN
993.8412811625029,187,2,2969.3226140014376,138.16036016521656,1588.5148175498512,36.22430724492902,847.1533333769761,10.41651006781834,21.01369661289209,25649.58266302264,1091.8054361076975,PortScan
48.987974428251995,186,6,209.1127885598991,299.06727327322676,1191.4530530384789,206.35608998280412,606.4757814847425,13.131740887905979,10.82483949052947,66899.29793454774,252.03321780241893,Web Attack
141.8731918579913,55,26,108.58164979180195,397.299515030345,558.9013739381551,3.7644421682180775,424.680042880379,442.649203290006,37.998883120129356,3817.957340768455,20.384259557565723,BENIGN
29.949902026386663,184,3,1698.8560168911267,434.6276927153716,813.527961713853,132.68113199038285,576.5530373686765,103.80802265786198,5.594454990677445,9153.690052660597,1297.0536610260879,DoS
1194.074425301673,43,40,692.8299488564248,153.90462134721946,233.09468958217457,5.71547648692333,145.1052118924339,147.1697661230092,0.9703460748869401,23468.618818569485,121.73677006484172,BENIGN
600.1559908196314,182,8,1631.82720989333,22.051846218431425,1135.3580919043995,18.37800423540846,910.4166165651311,1.85407227930557,4.555400818701601,55378.282426288286,87.56495180620637,Web Attack
91.77937432424616,191,4,2802.6025694270966,238.12472032884716,697.1995685140466,227.68446339145,606.6191182497771,3.5979806945759396,7.237599777682011,220225.34065208313,194.20111728646881,DoS
78.92070506762424,188,6,2196.755606185327,17.020867984136494,806.5470324041271,128.55388838416877,640.7331075683426,24.75188427082861,23.18237215823011,57456.05108050502,369.0233485607511,Brute Force
9.51567881784488,211,5,4762.431725419154,12.934743006320035,978.6167738163123,78.50059146787859,533.8592039381418,45.85467104476379,10.172453250489838,4474.935923997302,285.57219930316035,DoS
581.4643956986765,185,4,5942.69029593224,251.06412717073684,1137.5475354650873,5.519566860139805,314.47084172138005,8.330838803181964,10.207047187164447,184566.3760284881,171.3047357071461,Brute Force
285.23326020176717,208,4,293.5667984722512,91.62677791426574,281.3318331819531,139.0359191325912,528.447570459502,52.330478616925504,4.5920536690004825,7833.967180033042,222.9525983358525,DoS
1021.6739859644932,209,2,4270.690807670765,274.53469320667415,881.1320452895249,136.35064511987636,789.7592273835551,4.220277743700395,1.0660034560965848,360.18399190450884,201.81674071485526,PortScan
614.0658428703894,192,6,6077.6296807564895,438.9951667115147,528.7239229475406,180.109836043954,549.8768146290386,19.98526811851443,39.716163778911266,12765.187379700383,820.1156490640248,PortScan
17.009605081635964,210,5,3998.6606929641484,56.021987550415965,1172.230227584908,13.549697000249465,652.3684799452221,32.231240398354835,11.471797015136975,15157.090696807083,93.67097701290815,PortScan
800.0503520210583,182,4,464.3659938256432,976.9770065508573,3166.8757455135483,77.67215811156352,429.73397698257975,28.59890498627558,13.089635001591631,5518.981669932453,1112.2212779737179,DoS
1860.1908873998093,56,19,3525.468388662116,99.07486786727372,281.18608921178475,191.89808907273448,462.6035144018654,256.318732669885,17.26023119444922,15188.98835605489,134.4711240369793,BENIGN
209.1325054630476,209,11,5926.961244592624,271.3124590499256,500.9280211762661,28.98758870402098,303.93907409210095,46.76992310827237,1.3557054340540962,11965.451961266215,1765.2503402919472,DoS
65.31605089772872,197,7,3069.1380666701198,438.55948569182976,774.5075650123046,65.8869934919067,652.5617386606414,6.311644663976648,10.744059556610186,72710.56195761795,217.31844568228033,Brute Force
381.7773721737887,188,6,2092.73172139669,465.9679503650272,1572.081466735222,71.85082486177863,224.8405819750716,14.965020919478327,11.87411123122734,172799.12535684017,1627.8961056706353,Brute Force
128.9988236641173,52,20,1853.0259943854671,559.6508770466278,668.6562701174074,48.83952968236761,319.06446438170394,340.2834363908207,16.60158751719998,7156.569912096451,54.569377523972605,BENIGN
440.17186328299704,229,7,11062.829356512417,381.2810470346461,1229.3509490685854,2.360850067772305,469.1701894672125,79.61489250844858,10.472243370546025,129383.5678662137,444.6529417588114,DoS
424.4691315113612,44,38,3038.289697035968,1313.1763374169486,1116.1713407183383,6.120569207722619,285.24304833514583,600.0610861522861,1.7405223530817555,1584.0266335230276,11.108559433632308,BENIGN
714.9527826359064,195,5,39.049167620531634,706.9043039303236,1123.4589925226796,37.93491359420415,166.1319776620196,37.049861888774366,7.077063741370273,23194.69525398262,247.9653719052283,Brute Force
321.7859377072502,204,3,11045.077517934293,129.64347752998214,1410.0521206022622,102.3673259827125,107.32055733833886,177.30650016301468,15.507407396454912,124067.41390314257,1697.787153501405,Brute Force
315.77673089113443,203,5,2197.916192722097,294.1634138329214,1371.8032395564117,32.70981130977845,994.2599759750638,43.32124048924578,10.424710261537115,8562.890745121755,1.5682525142527766,Brute Force
266.2492968921237,229,5,1412.754569110538,291.7227236638544,953.8750942564308,6.743614124132098,463.4234867381585,2.0540521987665286,0.7973697651033802,35837.92511295576,370.85956904504957,Web Attack
98.93163347882411,201,4,9937.484516232365,37.399751659548684,695.0646985212844,60.16473783430537,913.5297561120938,107.85691780816684,7.749761054163264,34014.04925847185,394.5615534659732,DoS
59.92390010381585,47,27,2148.282486103159,107.20486343629123,737.1804143529909,3.2957049097086912,396.54528124349974,145.13177381747397,67.32094454534345,3342.5923510174,2.388092162102365,BENIGN
172.61888978889195,197,4,1543.7920356182137,190.19540319577712,1327.3702296933618,34.83131252555513,323.56879591470204,6.287660234004291,8.912177894658896,27809.515715703816,120.16092540040337,PortScan
807.5265293488861,205,3,722.5978851217869,2.2882787275635175,2806.269770537602,221.28980312728328,611.1829290071779,80.49929877514417,11.18093428678224,35954.746479278474,203.23260772732579,Brute Force
307.52362388127176,197,5,784.9549938141747,48.761556217036485,937.5244113765451,199.24387833837272,586.5376774750722,51.79657973217302,4.357938316884914,108110.55598677669,1263.0344852559008,Brute Force
117.77958175864637,190,1,2577.6047495607677,23.81831368841259,948.645935505896,0.6992200720289077,359.2892141550859,3.9123488257914563,2.878388340560919,36911.90665460362,2041.277293527266,DoS
866.586567677096,204,10,1908.8043909996295,99.4057962529428,593.5318750790107,68.22368158416725,597.4781006629963,50.24071038066589,0.47012755532840267,143488.58510483766,3092.3088371914328,Brute Force
31.933681293053823,52,23,3153.991644628584,874.4206020229409,104.55280074491968,137.30951346195528,493.1499788871597,223.19268231573588,22.833991790058256,27878.421272580246,19.814561064518426,BENIGN
581.006492471372,64,41,4462.585399036584,195.76719544701962,934.0730446013005,270.4071766047679,355.6100291632069,266.7373495430809,13.71540291413639,873.3545083172452,21.200054274867224,BENIGN
48.53021310478584,195,3,232.8802044595148,166.98713512945463,3296.987445112899,4.798141975825185,727.6898366297718,18.00140211466136,3.320143730044511,6831.634159499162,335.5818020385503,DoS
241.31577425847263,53,24,2540.9191261257265,85.48497905871059,33.51917280011705,98.71881725638329,474.91246480873417,554.0877491525193,34.38671680690469,17533.824015533286,28.85038453198952,BENIGN
1482.45942648968,58,20,5240.973019002766,3609.541954362627,120.37601296365273,15.411692949496569,432.615314293943,584.3656736683571,18.24168697941762,18252.570544343278,642.1448520338741,BENIGN
2986.1904153746677,55,36,726.0742638796931,92.23307141344912,46.887659168595995,18.312215292125217,262.37666639904273,462.7577178147976,13.105984160729884,26444.09032503922,365.5847821593528,BENIGN
1721.7679620780682,49,31,344.27866937496367,802.5712385312008,229.61437796516165,31.493556019510827,317.8657473907239,73.83640538956783,14.146386528237233,7447.603766161408,219.3670459383199,BENIGN
2035.2478428351742,213,3,9837.156781140891,46.29696701840865,708.2197216281945,88.24047853711951,543.3889159437837,71.6265551844169,0.9519427574540216,143430.69822269108,82.8664147482911,Brute Force
328.03844516707983,200,4,3234.426172967568,54.41164530914545,907.7312495215969,84.3258857633047,657.8514036366885,66.75190184992125,1.6710156782568064,84981.8077576934,877.8061258840066,Brute Force
61.459761602058165,183,7,943.8419453099984,198.97871475046563,721.0298926467782,8.136539019750654,406.9971053462825,69.61591237524325,1.9377297769606148,49345.260246608144,599.3038790735436,PortScan
299.49073109576216,219,5,998.1329424336208,23.771927783192584,1050.2686102373755,97.76864120303821,891.0097231723735,95.83791088606975,0.39482071959245574,1852.7419108634958,1706.218182103113,Web Attack
925.8935286411269,205,5,66.05542493012103,352.28091211703185,2783.6639330781413,98.61591595152281,326.1001108011256,41.66536047105795,9.45024686888434,79030.27552671252,2658.455265352413,PortScan
4.642784066342885,57,29,211.6638471753395,150.18673942163534,267.56573883638987,11.418860688490879,404.3691783547174,175.6263835308027,19.701021389502767,9346.55110185617,140.68872374286752,BENIGN
323.1981099097797,45,31,93.53497975198843,544.6900304797654,259.4571439560886,29.529854897290793,379.21809780374764,276.99192326446865,23.993351015642766,4483.701057544011,23.149158940419063,BENIGN
242.3853779886234,198,4,2693.8273032167094,28.441720318870168,754.0533219057079,133.5159456151232,716.8688434752306,12.411098888745968,0.18790301317548264,35667.469499816274,49.340551445990606,PortScan
732.0123220255348,51,30,348.434069251355,1875.8096025400594,368.8384411732261,75.45143528092404,256.3175836879479,90.47828767709407,21.469732907266593,7172.777743442395,2.509546251533727,BENIGN
733.4983454295815,50,37,592.252096833754,199.20316220107063,1060.2623109854655,74.04054375067696,327.07576509810826,257.07641262742555,12.486117923787543,9295.307742461773,137.51144273868394,BENIGN
1391.423188593864,59,28,1763.5210447637032,1172.497460450922,480.1033427797492,40.116335520769766,338.2363645031468,101.62728949822679,7.20445355412432,4059.5011788592096,21.76449517210066,BENIGN
52.24722007696626,218,6,1241.0430694639488,10.219224856401011,2463.319595510709,25.60242290371747,916.6912580446246,59.32320012286208,15.070480359500598,609.6573421488873,1179.184212249701,Brute Force
369.06258712363723,196,4,7748.845860118605,672.6830720984794,1487.5634640184085,482.02970406268213,382.6104133117523,4.064307304201894,1.6201975665828614,64496.742651919914,262.9938139961319,PortScan
41.993299922482564,201,4,874.2141749677638,201.0822515043471,885.4259705227669,34.8398264106728,949.1684393021812,5.39301942652314,0.16603127925939862,51466.153200879104,211.39961101149564,Web Attack
1074.8802004719741,57,34,2441.8533886912073,84.63219926722253,376.52775875764564,94.17932686744629,326.2514886664236,217.59184159211898,12.842551965968154,7501.623943778752,111.60381469840696,BENIGN
552.0331253049737,51,31,983.7587106605806,724.625781818052,303.8503626541235,78.53277482499134,231.66378988341177,138.21790291981867,38.7634087913228,2285.6059333010116,34.30104863697874,BENIGN
2788.4280359045824,45,28,359.4828176835771,230.31144785422555,130.8798078430927,0.32927553343263327,547.7076162772578,264.8999389219814,77.18293548048274,2262.6040125066197,6.561709709538074,BENIGN
69.71892325252811,219,5,1426.9993120605873,39.806098779678955,683.1939112651164,1.7523463016096401,588.8470574142311,54.04784782029509,7.777140843414882,19811.726059796252,1556.4020697281617,PortScan
746.6678008992948,186,9,1042.426072095816,445.40354090591194,753.010101564313,61.903743053831164,693.3779225436649,47.64232775463266,7.926099950587281,84114.4698830809,594.0352900187851,DoS
447.80997557982204,43,14,613.3718089085373,118.50876660682783,60.2743271180456,4.5125795861416425,229.41477073836597,573.1576812670155,16.24309276116486,14921.455659986146,30.701463869549006,BENIGN
277.2131458218445,185,4,313.1765747978821,144.9350809847825,1278.6543432645847,35.652947858480374,513.0674108126668,34.8196407939582,0.4555641353226436,16787.783825195595,378.4559356455246,Web Attack
193.57840577966954,199,4,3723.760198564004,238.49487397945026,374.2085507847901,131.54950119931573,206.51259319669686,80.95156663175833,1.812401593989955,68521.75337709986,315.7011962291321,Web Attack
2806.902504701026,214,4,3258.0071989835974,432.331581842487,1148.9491461773969,45.14777502852484,549.7095383679095,92.27451300819509,5.289620645576189,154534.27388303744,438.9504143473036,DoS
249.0928071992815,195,9,4995.47783959312,484.37383909192215,1516.2263192251517,185.60441557041796,793.3517398969948,54.97287229587504,20.83520395507896,13034.572897077582,1044.4057787706172,Web Attack
166.6094752337671,179,7,4402.740456931653,95.56566685767493,1112.5193498502072,0.06429245156460396,582.6027176693956,85.68819205103198,0.23499253226086425,4189.735306146407,1326.4199370472916,Brute Force
1811.2733329337666,211,5,3548.1850044745684,77.96080976757828,2041.014652488113,339.2198407719646,771.1210088963508,55.779018179139904,3.8700922686084587,144774.70258075197,190.74417049720762,Web Attack
69.6244072573011,32,25,1561.3253032627892,1091.326027210351,362.207105474786,49.478078990553115,103.84194571454825,124.07339366165469,12.947475339888172,5262.918214234454,32.62491363643312,BENIGN
285.73705978576885,58,25,864.1895955596432,58.9938327828354,452.7839031234281,43.646286001842135,167.55684688651453,24.28903424376721,30.587532448480747,600.335736906686,133.48559766630748,BENIGN
1418.1818477567133,69,23,1860.619010595564,181.1422040619914,860.0833756811761,33.64406333828256,209.47597065957922,86.82780603429495,46.33592640953899,4559.306152718968,325.0982731731112,BENIGN
1105.2639551550221,51,32,1380.9679856819241,3342.1450789987803,796.1657010165288,30.206674067399547,399.78343870689105,375.9389793109715,2.0983094802041102,9357.085727592355,32.201805003360846,BENIGN
675.4458300343456,214,8,2411.985342174445,102.37138632327645,1494.2398189939902,159.4995501525599,360.0601695884874,21.262414351302784,0.5444908857768036,75412.6690430854,215.40217743198187,DoS
187.96271122182793,209,4,2226.7707054454672,64.5063493411533,2110.804957119243,118.4091566886731,630.0306321379892,68.35289001097578,8.110507234611724,7954.403997723522,40.78784238871377,PortScan
351.7379812300988,49,26,11.556618707261647,2929.751058051257,159.1170221388085,1.3922951207653018,263.1040686821907,175.82821314718078,39.13368385118436,18051.55229689625,6.618475025444957,BENIGN
1212.2233148577382,49,31,593.0297011991807,116.00858416539886,783.7222561494448,92.43555955173616,387.59643920831513,367.0183247527626,32.50387503065896,891.7385266115315,189.72874955986933,BENIGN
607.1770154357328,208,3,732.4304615154483,300.72429678123723,1407.7727856965228,72.14733472312496,690.7451180517778,121.14336600013385,2.681821969290898,60500.901265425025,1318.4127184853285,PortScan
254.17066724058628,50,24,1136.8510019580376,1084.641762934209,370.5692833519508,1.5398287537570416,301.57420437283974,342.26904064299356,15.799988993537298,92.95775632480793,171.2556636015983,BENIGN
8.816916564329164,175,6,2575.051544785865,145.90186255847925,1590.3216175885095,6.39679186593035,505.0505689610878,67.32764709089335,15.014564386254467,17486.595338336992,149.39082188095497,Brute Force
373.5465816576237,48,28,4471.28971744504,2243.33306114324,860.3841809594904,17.509785277440262,413.8143961639758,307.1261211906892,0.9585308301071692,18663.62226612063,101.63223310179038,BENIGN
713.1783176334957,210,2,4352.362947145888,221.47452792447194,177.99351412570942,141.7433210664917,645.6798447600606,90.3204112602532,6.299473087411121,19716.802493678213,423.02534749331056,Brute Force
223.6186501786411,181,1,7749.0582489392455,258.02342640624187,1502.8472966161592,53.61917021259865,738.1877861136791,1.879462262931803,2.5784031668930747,62378.28476858504,217.03980809456203,PortScan
1358.2181862348355,49,38,933.0353557854577,1161.3967098036308,1133.9509849490212,7.748216646470335,214.16408191789907,269.3331414019884,68.02113608187001,23870.803967961892,64.04681458324049,BENIGN
3112.798725004205,50,35,877.9076157203122,1316.7929565819895,564.9759391359912,4.741198862595102,345.9107916495123,27.552275489083172,188.72249335192515,3481.809985921673,102.37563046172042,BENIGN
7.349661782706304,207,9,5403.732196008268,6.436774371500138,1904.964187842787,283.39078063194603,603.5251831635933,26.04166313195147,21.246352019294935,119217.6758320403,554.7857922398293,Brute Force
446.500262019517,57,32,334.059242048597,215.22612955035467,174.84345940975678,85.99930744247763,294.9586625248435,381.20266253958835,48.419334159211296,12253.507263453934,318.73016646547893,BENIGN
406.8318779381004,37,34,1498.0426105879435,1393.9257771983614,480.22457558159095,49.42087596926742,256.8880388164573,596.9047451627059,34.81772481998025,19338.171351136163,35.35393631709357,BENIGN
867.7058455294674,53,28,4896.54304506479,1542.4582659009584,237.67482106102227,55.44680437486698,354.63303308965044,252.14346802867502,10.99970847702642,26272.409081943162,14.550590970302679,BENIGN
1548.2109221921846,64,34,804.4451719997336,1219.6643023556371,252.25991038669963,0.6131508103788306,245.48769369535856,132.74493381137788,41.10818010720993,9552.237416153785,88.20066824205371,BENIGN
217.21193189903326,42,31,88.33941656754908,1277.3918898438114,165.5991985370753,0.7817161308221878,254.02670224901914,419.29319678143816,17.31690750711891,3704.009540384739,134.15294965822093,BENIGN
203.90364488911203,58,27,1115.5435195898924,2666.814558064387,397.28092396955407,10.410214441268547,426.30017683551944,423.33328810360786,29.04783015553535,5978.898704929126,21.115135206757557,BENIGN
1135.286511699683,40,34,824.2166382092694,539.5535748521738,643.6621220037704,26.93945954072946,257.9277147852565,77.47311395193331,6.624299314838612,14948.483946821603,104.38091113618842,BENIGN
761.4878374553812,42,30,45.432927096360125,172.33295386231953,455.0048613829242,20.57315637091324,249.22719281647844,205.82307059076643,33.354386967177675,3201.247204315026,0.04826991781574184,BENIGN
767.4994260264465,60,37,1093.642273969757,166.15313229582526,332.08166412083744,11.46162969365372,271.24862309570744,436.3922123287457,27.294867052976368,95.71919861181746,69.93411924784807,BENIGN
809.2256363996654,215,4,4280.003512918962,160.48258860650012,2486.1363055222632,284.22976417078553,1030.420330893281,87.21445233982082,1.7610748363978581,4553.667338612029,518.9057242147325,PortScan
336.46283139068873,55,32,831.0898032377323,1263.5641473774385,64.90708496549196,81.68895015956714,361.2446131151304,58.50611341197432,2.4294735160332537,533.7359358255782,167.0123823607236,BENIGN
1138.2485262732562,51,18,311.26788336152,840.9020651139277,264.23252802255297,42.39280024044389,298.6780269144173,69.94499257828177,140.68594866275146,3838.7698782943535,114.50774303935583,BENIGN
2890.4462491680324,52,21,766.0656032674249,94.18635746290403,1435.0862318981212,8.265359904811556,300.2443709364141,113.44112227326151,16.123282626169136,8166.375764555381,165.9596241929251,BENIGN
740.9300777021357,55,28,294.53925476072135,26.691825539780744,370.08757724307407,24.647335689430818,95.64255162150056,108.12663645798098,95.24479413322926,6088.502334930104,65.74557996800789,BENIGN
1115.5062533479856,42,25,2097.4437177264726,213.36528352013926,1394.2319944599324,10.448177723209593,360.3498438112034,171.48428750931834,11.88889690562565,29090.154855605877,46.7110107892665,BENIGN
983.1615390063248,174,5,1867.178867722446,299.36472857173584,3013.441535538161,34.00573419840983,645.1440067759028,3.57640003118082,2.3234657000957717,30041.49874188568,27.787088080813675,Brute Force
458.48518338293525,46,28,517.6807530852094,612.5220206096196,172.8917277438664,30.349506651775332,221.15326689108153,646.9314179277104,24.131348718050916,3306.084896303814,142.9266754557253,BENIGN
619.3692442292759,50,23,2409.0726050435123,1094.2786606130076,122.4065053675378,77.67127711566718,272.69783685454865,717.4198964596461,104.51042844741254,6354.643414398881,254.07733325944776,BENIGN
435.042659811567,164,5,524.6067416476548,238.2740854317556,1315.6329777759638,46.827914271054446,677.1830410893181,75.96718767497595,12.653490520911506,10315.294901004227,163.7341443526534,Brute Force
168.44408172845584,196,5,1586.0462038897274,123.56700480399402,505.3227089924876,48.018747135871905,877.7514684756509,94.50026375910218,1.3728623681677268,65059.02134130443,315.32825884889246,PortScan
36.6835056113271,47,30,809.9749062781609,335.4910827682965,797.7234094553702,19.110113334444883,262.06525881908624,579.9834496691856,95.19254751934201,4604.652649498232,301.8842352045837,BENIGN
89.21102898989729,49,34,1564.5060335016235,212.8816550743998,312.9665338984354,33.77646969334276,488.31378396059654,448.339969287757,17.80296922973501,4113.851787474105,7.757384359912654,BENIGN
31.629049095555,48,27,879.1857495452056,2471.139683228365,162.15673109307713,116.71785937866134,226.956663293728,83.93801658009227,62.341105051207826,2132.056313532543,129.90374825083708,BENIGN
9.311378479308402,184,2,1878.5068559847691,380.7032073650311,285.2226818959349,81.9675932027778,571.2416246322884,109.35809749495635,11.34807960152486,178621.53725517073,671.6721989834512,Web Attack
3723.557008699993,41,32,4314.526461794467,744.4702610193058,96.42520605757387,88.54374803622103,20.65861951858949,300.3821943942363,35.99929064427195,44.9899662457545,1.0394860915051367,BENIGN
364.4344635204391,206,5,644.3606574063389,202.108046589068,2412.289589850122,166.47409530556868,569.8497637642593,39.17058567693851,3.4945139236694738,69897.13763902435,688.042756198281,Web Attack
2045.5307122513907,41,33,46.9398597453519,1375.7558038061104,74.43191951062815,16.286431759438845,267.15756830009013,351.072591378198,33.58795055482421,23177.427599746894,67.49852594632901,BENIGN
228.72228137612007,215,8,582.6370336824338,25.995543675896215,2264.266955090908,53.125831325681894,510.0003090736612,103.00255713129674,2.2218173608795033,47276.683371692816,4.106628248617256,Web Attack
283.1820414085104,200,0,3726.2034778093084,334.6796124906504,982.7062581535216,23.520862616136593,741.6723233459779,158.17013945063468,6.709630210710818,5059.883547323776,435.0878111638781,PortScan
277.3097451064237,190,3,2223.7429687664157,522.514494729162,2960.5537985368605,292.35835587179287,653.2987973857892,17.492388272915676,33.46371317501591,15521.580170255014,320.35979431580637,Brute Force
13.776881677615844,51,26,448.1299007821304,2535.714926940898,313.38572172455014,58.79230524236394,370.1242644929059,159.82285351122084,25.66402556941775,1304.5773738848304,19.08075338453242,BENIGN
601.4706665451977,211,8,1033.395761374841,13.336617668687506,1239.688621239658,49.55755352264365,579.4625351115925,8.426161990524099,11.627559380711785,46159.73351062273,582.1618208632519,DoS
1100.9441796303329,204,4,4022.005792741442,42.943626333118736,1360.8939693474847,44.42946417897171,470.0156723565543,43.07826585590577,9.227371874221964,10917.713902602218,7.84279660039457,Brute Force
55.55466480253739,190,2,615.9863354873677,54.53451648138123,1136.8918643756456,24.006548830677666,169.72979528332945,34.9433369433448,16.64083848498416,33764.62802857111,261.046175914836,PortScan
2318.137389801289,203,6,735.7959116745653,5.125548693807826,363.8240675050915,59.90825715102823,260.37839904374704,1.7441433160574866,3.3456819650948946,122183.8307013072,636.9660973309519,DoS
1474.569733059262,57,25,491.9691603662374,94.40426010831844,155.6342317356085,45.85866619439409,306.5686666080468,120.07095350984207,53.85032203026084,1811.6977578982242,38.271593188384735,BENIGN
79.91107919937521,197,2,2713.1849792647968,64.34359863585378,889.9682353156309,75.54302090538275,583.210237213072,5.633853228909624,19.44256418079845,64227.294990619244,211.6072345626644,Brute Force
1720.2634301559865,42,33,1422.571004694129,760.0504625878209,78.84730491104965,7.631276578868981,408.89519658617786,270.09913501998795,26.39267528906997,230.6181753020949,38.97729345257169,BENIGN
508.3366145832069,53,24,156.44217869478564,208.31802769863845,260.63478840864843,66.80336145111421,245.15206976902314,500.84208159702627,45.362854968570204,21064.807703869974,130.25181286243767,BENIGN
1963.5828121542204,46,29,1668.8260691051482,79.7919490178863,238.68241320029512,8.760248207014383,381.2201076417849,111.24756658956292,56.2866201484054,3064.6502854501896,34.121682791352406,BENIGN
368.96642720762577,208,6,1923.653301674108,234.04847600819338,876.7503059309948,28.386834493135204,680.3695430734234,13.49404981269782,2.5189005100945487,8226.675306796635,121.3992628552374,Web Attack
267.4394266876421,218,4,2491.78417250701,196.82254387758698,450.03510016524456,57.67997532339113,584.1906219520135,12.223945392967192,24.31082303931192,65697.85757084844,141.15906533604124,Brute Force
